id,file_name,clauseField,law_text
163,005_교육_가공.json,42,"제14조(소송 제기의 금지 등) 소송 제기 등과 관련된 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 조항은 무효로 한다.
  1. 고객에게 부당하게 불리한 소송 제기 금지 조항 또는 재판관할의 합의 조항
  2. 상당한 이유 없이 고객에게 입증책임을 부담시키는 약관 조항"
1908,020_임대차계약_가공.json,5,"제14조(소송 제기의 금지 등) 소송 제기 등과 관련된 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 조항은 무효로 한다.
 1. 고객에게 부당하게 불리한 소송 제기 금지 조항 또는 재판관할의 합의 조항"
696,018_임대차계약_가공.json,5,"제14조(소송 제기의 금지 등) 소송 제기 등과 관련된 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 조항은 무효로 한다.
 1. 고객에게 부당하게 불리한 소송 제기 금지 조항 또는 재판관할의 합의 조항
 2. 상당한 이유 없이 고객에게 입증책임을 부담시키는 약관 조항"
227,092_분양계약_가공.json,3,"제14조(소송 제기의 금지 등) 소송 제기 등과 관련된 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 조항은 무효로 한다.
1. 고객에게 부당하게 불리한 소송 제기 금지 조항 또는 재판관할의 합의 조항"
36,031_임대차계약_가공.json,5,"제14조(소송 제기의 금지 등) 소송 제기 등과 관련된 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 조항은 무효로 한다.
1. 고객에게 부당하게 불리한 소송 제기 금지 조항 또는 재판관할의 합의 조항
2. 상당한 이유 없이 고객에게 입증책임을 부담시키는 약관 조항"
1237,144_가맹계약_가공.json,1,"제14조(소송 제기의 금지 등) 소송 제기 등과 관련된 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 조항은 무효로 한다.
1. 고객에게 부당하게 불리한 소송 제기 금지 조항 또는 재판관할의 합의 조항 
2. 상당한 이유 없이 고객에게 입증책임을 부담시키는 약관 조항"
1261,147_가맹계약_가공.json,1,"제15조(적용의 제한) 
국제적으로 통용되는 약관이나 그 밖에 특별한 사정이 있는 약관으로서 대통령령으로 정하는 경우에는 제7조부터 제14조까지의 규정을 적용하는 것을 조항별ㆍ업종별로 제한할 수 있다."
786,010_은행여신거래_가공.json,8,"제17조(불공정약관조항의 사용금지)
사업자는 제6조부터 제14조까지의 규정에 해당하는 불공정한 약관 조항(이하  불공정약관조항 이라 한다)을 계약의 내용으로 하여서는 아니 된다."
195,043_공급계약_가공.json,2,"제17조(불공정약관조항의 사용금지) 
사업자는 제6조부터 제14조까지의 규정에 해당하는 불공정한 약관 조항(이하  불공정약관조항 이라 한다)을 계약의 내용으로 하여서는 아니 된다."
711,070_공급계약_가공.json,2,"제17조(불공정약관조항의 사용금지) 
사업자는 제6조부터 제14조까지의 규정에 해당하는 불공정한 약관 조항(이하 불공정약관조항 이라 한다)을 계약의 내용으로 하여서는 아니 된다."
1708,073_공급계약_가공.json,2,"제17조(불공정약관조항의 사용금지) 
사업자는 제6조부터 제14조까지의 규정에 해당하는 불공정한 약관 조항(이하 불공정약관조항이라 한다)을 계약의 내용으로 하여서는 아니 된다."
1317,108_상조서비스_가공.json,33,"제17조(불공정약관조항의 사용금지) 
사업자는 제6조부터 제14조까지의 규정에 해당하는 불공정한 약관 조항(이하 불공정약관조항이라 한다)을 계약의 내용으로 하여서는 아니 된다.
4. 사업자의 계약 당사자로서의 지위가 현저하게 우월하거나 고객이 다른 사업자를 선택할 범위가 제한되어 있어 약관을 계약의 내용으로 하는 것이 사실상 강제되는 경우"
176,066_신용카드_가공.json,7,제17조(불공정약관조항의 사용금지) 사업자는 제6조부터 제14조까지의 규정에 해당하는 불공정한 약관 조항(이하  불공정약관조항 이라 한다)을 계약의 내용으로 하여서는 아니 된다.
1426,030_상조서비스_가공.json,33,"제17조(불공정약관조항의 사용금지) 사업자는 제6조부터 제14조까지의 규정에 해당하는 불공정한 약관 조항(이하 불공정약관조항 이라 한다)을 계약의 내용으로 하여서는 아니 된다.
5. 계약의 성질상 또는 목적상 계약의 취소,해제 또는 해지가 불가능하거나 계약을 취소,해제 또는 해지하면 고객에게 현저한 재산상의 손해가 발생하는 경우"
494,012_매매계약_가공.json,43,제17조(불공정약관조항의 사용금지) 사업자는 제6조부터 제14조까지의 규정에 해당하는 불공정한 약관 조항(이하 불공정약관조항이라 한다)을 계약의 내용으로 하여서는 아니 된다.
785,010_은행여신거래_가공.json,8,"제17조의2(시정 조치)
① 공정거래위원회는 사업자가 제17조를 위반한 경우에는 사업자에게 해당 불공정약관조항의 삭제,수정 등 시정에 필요한 조치를 권고할 수 있다."
1911,131_공급계약_가공.json,2,"제17조의2(시정 조치)
② 공정거래위원회는 제17조를 위반한 사업자가 다음 각 호의 어느 하나에 해당하는 경우에는 사업자에게 해당 불공정약관조항의 삭제,수정, 시정명령을 받은 사실의 공표, 그 밖에 약관을 시정하기 위하여 필요한 조치를 명할 수 있다."
175,066_신용카드_가공.json,7,"제17조의2(시정 조치)
② 공정거래위원회는 제17조를 위반한 사업자가 다음 각 호의 어느 하나에 해당하는 경우에는 사업자에게 해당 불공정약관조항의 삭제,수정, 시정명령을 받은 사실의 공표, 그 밖에 약관을 시정하기 위하여 필요한 조치를 명할 수 있다.
 4. 사업자의 계약 당사자로서의 지위가 현저하게 우월하거나 고객이 다른 사업자를 선택할 범위가 제한되어 있어 약관을 계약의 내용으로 하는 것이 사실상 강제되는 경우"
915,007_은행여신거래_가공.json,8,"제17조의2(시정 조치)
② 공정거래위원회는 제17조를 위반한 사업자가 다음 각 호의 어느 하나에 해당하는 경우에는 사업자에게 해당 불공정약관조항의 삭제,수정, 시정명령을 받은 사실의 공표, 그 밖에 약관을 시정하기 위하여 필요한 조치를 명할 수 있다.
4. 사업자의 계약 당사자로서의 지위가 현저하게 우월하거나 고객이 다른 사업자를 선택할 범위가 제한되어 있어 약관을 계약의 내용으로 하는 것이 사실상 강제되는 경우"
72,061_공급계약_가공.json,2,"제17조의2(시정 조치) 
① 공정거래위원회는 사업자가 제17조를 위반한 경우에는 사업자에게 해당 불공정약관조항의 삭제,수정 등 시정에 필요한 조치를 권고할 수 있다."
1841,003_체육시설_가공.json,39,"제17조의2(시정 조치) 
② 공정거래위원회는 제17조를 위반한 사업자가 다음 각 호의 어느 하나에 해당하는 경우에는 사업자에게 해당 불공정약관조항의 삭제, 수정, 시정명령을 받은 사실의 공표, 그 밖에 약관을 시정하기 위하여 필요한 조치를 명할 수 있다."
1512,062_가맹계약_가공.json,1,"제17조의2(시정 조치) 
② 공정거래위원회는 제17조를 위반한 사업자가 다음 각 호의 어느 하나에 해당하는 경우에는 사업자에게 해당 불공정약관조항의 삭제ㆍ수정, 시정명령을 받은 사실의 공표, 그 밖에 약관을 시정하기 위하여 필요한 조치를 명할 수 있다."
483,052_임대차계약_가공.json,5,"제17조의2(시정 조치) ① 공정거래위원회는 사업자가 제17조를 위반한 경우에는 사업자에게 해당 불공정약관조항의 삭제,수정 등 시정에 필요한 조치를 권고할 수 있다."
714,040_매매계약_가공.json,43,"제18조(관청 인가 약관 등) 
① 공정거래위원회는 행정관청이 작성한 약관이나 다른 법률에 따라 행정관청의 인가를 받은 약관이 제6조부터 제14조까지의 규정에 해당된다고 인정할 때에는 해당 행정관청에 그 사실을 통보하고 이를 시정하기 위하여 필요한 조치를 하도록 요청할 수 있다."
1141,007_상조서비스_가공.json,33,"제19조(약관의 심사청구) ① 다음 각 호의 자는 약관 조항이 이 법에 위반되는지 여부에 관한 심사를 공정거래위원회에 청구할 수 있다.
  1. 약관의 조항과 관련하여 법률상의 이익이 있는 자
  2. 소비자기본법 제29조에 따라 등록된 소비자단체
  3. 소비자기본법 제33조에 따라 설립된 한국소비자원
  4. 사업자단체
  ② 제1항에 따른 약관의 심사청구는 공정거래위원회에 서면이나 전자문서로 제출하여야 한다."
410,001_자동차리스및렌트_가공.json,38,"제2조(정의)
이 법에서 사용하는 용어의 정의는 다음과 같다.
1.  약관 이란 그 명칭이나 형태 또는 범위에 상관없이 계약의 한쪽 당사자가 여러 명의 상대방과 계약을 체결하기 위하여 일정한 형식으로 미리 마련한 계약의 내용을 말한다."
1380,074_임대차계약_가공.json,5,"제2조(정의) 
이 법에서 사용하는 용어의 정의는 다음과 같다.
2.  사업자 란 계약의 한쪽 당사자로서 상대 당사자에게 약관을 계약의 내용으로 할 것을 제안하는 자를 말한다."
572,042_신용카드_가공.json,7,"제3조(약관의 작성 및 설명의무 등) 
① 사업자는 고객이 약관의 내용을 쉽게 알 수 있도록 한글로 작성하고, 표준화,체계화된 용어를 사용하며, 약관의 중요한 내용을 부호, 색채, 굵고 큰 문자 등으로 명확하게 표시하여 알아보기 쉽게 약관을 작성하여야 한다."
1700,002_신용카드_가공.json,7,"제4조(개별 약정의 우선) 
약관에서 정하고 있는 사항에 관하여 사업자와 고객이 약관의 내용과 다르게 합의한 사항이 있을 때에는 그 합의 사항은 약관보다 우선한다.
  (전문개정 2010. 3. 22.)"
245,022_상조서비스_가공.json,33,제4조(개별 약정의 우선) 약관에서 정하고 있는 사항에 관하여 사업자와 고객이 약관의 내용과 다르게 합의한 사항이 있을 때에는 그 합의 사항은 약관보다 우선한다.
408,031_매매계약_가공.json,43,"제5조(약관의 해석)
  ② 약관의 뜻이 명백하지 아니한 경우에는 고객에게 유리하게 해석되어야 한다."
281,116_임대차계약_가공.json,5,"제6조(일반원칙)
   ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  1. 고객에게 부당하게 불리한 조항"
15,002_교육_가공.json,42,"제6조(일반원칙)
  ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  1. 고객에게 부당하게 불리한 조항"
746,023_임대차계약_가공.json,5,"제6조(일반원칙)
 ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  1. 고객에게 부당하게 불리한 조항"
855,004_임대차계약_가공.json,5,"제6조(일반원칙)
 ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
 1. 고객에게 부당하게 불리한 조항"
409,001_자동차리스및렌트_가공.json,38,"제6조(일반원칙)
① 신의성실의 원칙을 위반하여 공정성을 잃은 약관 조항은 무효이다."
812,080_분양계약_가공.json,3,"제6조(일반원칙)
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다
1. 고객에게 부당하게 불리한 조항"
164,047_예식업_가공.json,36,"제6조(일반원칙)
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  1. 고객에게 부당하게 불리한 조항"
969,002_자동차리스및렌트_가공.json,38,"제6조(일반원칙)
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
 1. 고객에게 부당하게 불리한 조항"
17,058_체육시설_가공.json,39,"제6조(일반원칙)
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
1. 고객에게 부당하게 불리한 조항"
103,"001_입소,입주,입점계약_가공.json",6,"제6조(일반원칙)
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
2. 고객이 계약의 거래형태 등 관련된 모든 사정에 비추어 예상하기 어려운 조항"
731,015_체육시설_가공.json,39,"제6조(일반원칙)
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다. 
1. 고객에게 부당하게 불리한 조항"
27,063_매매계약_가공.json,43,"제6조(일반원칙) 
  ① 신의성실의 원칙을 위반하여 공정성을 잃은 약관 조항은 무효이다."
365,035_상조서비스_가공.json,33,"제6조(일반원칙) 
  ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다."
2,016_교육_가공.json,42,"제6조(일반원칙) 
  ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  1. 고객에게 부당하게 불리한 조항"
91,029_국내외여행_가공.json,26,"제6조(일반원칙) 
  ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  2. 고객이 계약의 거래형태 등 관련된 모든 사정에 비추어 예상하기 어려운 조항"
1139,007_상조서비스_가공.json,33,"제6조(일반원칙) 
 ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  1. 고객에게 부당하게 불리한 조항"
1210,002_국내외여행_가공.json,26,"제6조(일반원칙) 
 ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  2. 고객이 계약의 거래형태 등 관련된 모든 사정에 비추어 예상하기 어려운 조항"
499,024_임대차계약_가공.json,5,"제6조(일반원칙) 
 ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
 1. 고객에게 부당하게 불리한 조항"
562,009_국내외여행_가공.json,26,"제6조(일반원칙) 
 ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
 2. 고객이 계약의 거래형태 등 관련된 모든 사정에 비추어 예상하기 어려운 조항"
1853,061_임대차계약_가공.json,5,"제6조(일반원칙) 
1. 고객에게 부당하게 불리한 조항"
119,104_가맹계약_가공.json,1,"제6조(일반원칙) 
① 신의성실의 원칙을 위반하여 공정성을 잃은 약관 조항은 무효이다."
11,055_공급계약_가공.json,2,"제6조(일반원칙) 
① 신의성실의 원칙을 위반하여 공정성을 잃은 약관 조항은 무효이다.
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
1. 고객에게 부당하게 불리한 조항"
836,017_국내외여행_가공.json,26,"제6조(일반원칙) 
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다."
102,041_온라인게임_가공.json,25,"제6조(일반원칙) 
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  1. 고객에게 부당하게 불리한 조항"
1257,002_생명보험_가공.json,35,"제6조(일반원칙) 
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
 1. 고객에게 부당하게 불리한 조항"
26,023_공급계약_가공.json,2,"제6조(일반원칙) 
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
1. 고객에게 부당하게 불리한 조항"
319,104_산후조리원_가공.json,32,"제6조(일반원칙) 
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
2. 고객이 계약의 거래형태 등 관련된 모든 사정에 비추어 예상하기 어려운 조항"
1411,097_가맹계약_가공.json,1,"제6조(일반원칙) 
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다. 
1. 고객에게 부당하게 불리한 조항"
929,122_가맹계약_가공.json,1,"제6조(일반원칙) 
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다. 1. 고객에게 부당하게 불리한 조항"
1022,078_체육시설_가공.json,39,"제6조(일반원칙) 
제2항 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  1. 고객에게 부당하게 불리한 조항"
1291,034_국내외여행_가공.json,26,"제6조(일반원칙)  ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  1. 고객에게 부당하게 불리한 조항"
724,103_임대차계약_가공.json,5,제6조(일반원칙) ① 신의성실의 원칙을 위반하여 공정성을 잃은 약관 조항은 무효이다.
905,099_산후조리원_가공.json,32,"제7조(면책조항의 금지)
1. 사업자, 이행 보조자 또는 피고용자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항"
285,101_산후조리원_가공.json,32,"제7조(면책조항의 금지)
2. 상당한 이유 없이 사업자의 손해배상 범위를 제한하거나 사업자가 부담하여야 할 위험을 고객에게 떠넘기는 조항"
587,003_자동차리스및렌트_가공.json,38,"제7조(면책조항의 금지)
3. 상당한 이유 없이 사업자의 담보책임을 배제 또는 제한하거나 그 담보책임에 따르는 고객의 권리행사의 요건을 가중하는 조항"
1583,097_공급계약_가공.json,2,"제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다."
66,142_체육시설_가공.json,39,"제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
  1. 사업자, 이행 보조자 또는 피고용자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항"
79,058_신용카드_가공.json,7,"제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
  2. 상당한 이유 없이 사업자의 손해배상 범위를 제한하거나 사업자가 부담하여야 할 위험을 고객에게 떠넘기는 조항"
1538,093_매매계약_가공.json,43,"제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
  3. 상당한 이유 없이 사업자의 담보책임을 배제 또는 제한하거나 그 담보책임에 따르는 고객의 권리행사의 요건을 가중하는 조항"
1369,012_통신방송서비스_가공.json,41,"제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
 2. 상당한 이유 없이 사업자의 손해배상 범위를 제한하거나 사업자가 부담하여야 할 위험을 고객에게 떠넘기는 조항"
644,028_매매계약_가공.json,43,"제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
 3. 상당한 이유 없이 사업자의 담보책임을 배제 또는 제한하거나 그 담보책임에 따르는 고객의 권리행사의 요건을 가중하는 조항"
7,064_체육시설_가공.json,39,"제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
1. 사업자, 이행 보조자 또는 피고용자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항"
68,078_임대차계약_가공.json,5,"제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
2. 상당한 이유 없이 사업자의 손해배상 범위를 제한하거나 사업자가 부담하여야 할 위험을 고객에게 떠넘기는 조항"
9,098_공급계약_가공.json,2,"제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
3. 상당한 이유 없이 사업자의 담보책임을 배제 또는 제한하거나 그 담보책임에 따르는 고객의 권리행사의 요건을 가중하는 조항"
121,113_임대차계약_가공.json,5,"제7조(면책조항의 금지) 계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
  1. 사업자, 이행 보조자 또는 피고용자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항"
165,093_임대차계약_가공.json,5,"제7조(면책조항의 금지) 계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
  2. 상당한 이유 없이 사업자의 손해배상 범위를 제한하거나 사업자가 부담하여야 할 위험을 고객에게 떠넘기는 조항"
1041,003_임대차계약_가공.json,5,"제7조(면책조항의 금지) 계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
 2. 상당한 이유 없이 사업자의 손해배상 범위를 제한하거나 사업자가 부담하여야 할 위험을 고객에게 떠넘기는 조항"
1330,015_임대차계약_가공.json,5,"제7조(면책조항의 금지) 계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
 3. 상당한 이유 없이 사업자의 담보책임을 배제 또는 제한하거나 그 담보책임에 따르는 고객의 권리행사의 요건을 가중하는 조항"
1638,154_가맹계약_가공.json,1,"제7조(면책조항의 금지) 계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
1. 사업자, 이행 보조자 또는 피고용자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항"
248,101_임대차계약_가공.json,5,"제7조(면책조항의 금지) 계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
1. 사업자, 이행 보조자 또는 피고용자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항
2. 상당한 이유 없이 사업자의 손해배상 범위를 제한하거나 사업자가 부담하여야 할 위험을 고객에게 떠넘기는 조항"
217,134_가맹계약_가공.json,1,"제7조(면책조항의 금지) 계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
2. 상당한 이유 없이 사업자의 손해배상 범위를 제한하거나 사업자가 부담하여야 할 위험을 고객에게 떠넘기는 조항"
370,111_분양계약_가공.json,3,"제7조(면책조항의 금지) 계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
3. 상당한 이유 없이 사업자의 담보책임을 배제 또는 제한하거나 그 담보책임에 따르는 고객의 권리행사의 요건을 가중하는 조항"
4,091_공급계약_가공.json,2,"제8조(손해배상액의 예정) 
고객에게 부당하게 과중한 지연 손해금 등의 손해배상 의무를 부담시키는 약관 조항은 무효로 한다."
87,002_임대차계약_가공.json,5,제8조(손해배상액의 예정) 고객에게 부당하게 과중한 지연 손해금 등의 손해배상 의무를 부담시키는 약관 조항은 무효로 한다.
1887,084_분양계약_가공.json,3,"제9조(계약의 해제 , 해지) 계약의 해제 , 해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
1. 법률에 따른 고객의 해제권 또는 해지권을 배제하거나 그 행사를 제한하는 조항"
279,117_분양계약_가공.json,3,"제9조(계약의 해제 , 해지) 계약의 해제 , 해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
2. 사업자에게 법률에서 규정하고 있지 아니하는 해제권 또는 해지권을 부여하여 고객에게 부당하게 불이익을 줄 우려가 있는 조항"
249,133_분양계약_가공.json,3,"제9조(계약의 해제 , 해지) 계약의 해제 , 해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
3. 법률에 따른 사업자의 해제권 또는 해지권의 행사 요건을 완화하여 고객에게 부당하게 불이익을 줄 우려가 있는 조항"
109,132_분양계약_가공.json,3,"제9조(계약의 해제 , 해지) 계약의 해제 , 해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
4. 계약의 해제 또는 해지로 인한 원상회복의무를 상당한 이유 없이 고객에게 과중하게 부담시키거나 고객의 원상회복 청구권을 부당하게 포기하도록 하는 조항"
112,121_체육시설_가공.json,39,"제9조(계약의 해제, 해지) 
계약의 해제, 해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
  1. 법률에 따른 고객의 해제권 또는 해지권을 배제하거나 그 행사를 제한하는 조항"
1455,131_임대차계약_가공.json,5,"제9조(계약의 해제, 해지) 
계약의 해제, 해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
  2. 사업자에게 법률에서 규정하고 있지 아니하는 해제권 또는 해지권을 부여하여 고객에게 부당하게 불이익을 줄 우려가 있는 조항"
565,135_체육시설_가공.json,39,"제9조(계약의 해제, 해지) 
계약의 해제, 해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
  3. 법률에 따른 사업자의 해제권 또는 해지권의 행사 요건을 완화하여 고객에게 부당하게 불이익을 줄 우려가 있는 조항"
400,148_체육시설_가공.json,39,"제9조(계약의 해제, 해지) 
계약의 해제, 해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
  4. 계약의 해제 또는 해지로 인한 원상회복의무를 상당한 이유 없이 고객에게 과중하게 부담시키거나 고객의 원상회복 청구권을 부당하게 포기하도록 하는 조항"
96,099_체육시설_가공.json,39,"제9조(계약의 해제, 해지) 
계약의 해제, 해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
  5. 계약의 해제 또는 해지로 인한 사업자의 원상회복의무나 손해배상의무를 부당하게 경감하는 조항"
1060,021_임대차계약_가공.json,5,"제9조(계약의 해제, 해지) 
계약의 해제, 해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
 2. 사업자에게 법률에서 규정하고 있지 아니하는 해제권 또는 해지권을 부여하여 고객에게 부당하게 불이익을 줄 우려가 있는 조항"
264,047_공급계약_가공.json,2,"제9조(계약의 해제, 해지) 
계약의 해제, 해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
1. 법률에 따른 고객의 해제권 또는 해지권을 배제하거나 그 행사를 제한하는 조항"
715,048_공급계약_가공.json,2,"제9조(계약의 해제, 해지) 
계약의 해제, 해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
2. 사업자에게 법률에서 규정하고 있지 아니하는 해제권 또는 해지권을 부여하여 고객에게 부당하게 불이익을 줄 우려가 있는 조항"
